ID,CH1_GENRE
3906,Media
947,Realistic Fiction
3907,Action & Adventure
3907,Media
3909,Action & Adventure
3909,Media
3911,Realistic Fiction
3913,Action & Adventure
3913,Media
3914,Humor & Funny Stories
3914,School Stories
3915,Humor & Funny Stories
3916,Informative Nonfiction
3916,Records
3916,Fun Facts & Interactive
3920,Informative Nonfiction
2086,Humor & Funny Stories
3921,Realistic Fiction
2413,Realistic Fiction
3923,Narrative Nonfiction
3924,School Stories
3926,Biography & Autobiography
3927,Realistic Fiction
3931,Reference
3931,Records
3931,Fun Facts & Interactive
3933,Fantasy
3933,Media
3934,Historical Fiction
3936,Historical Fiction
3937,Action & Adventure
3937,Media
3938,Informative Nonfiction
3938,Records
3938,Fun Facts & Interactive
3939,Fantasy
3940,Action & Adventure
3944,Media
3945,Science Fiction
3945,Action & Adventure
3945,Media
25,Romance
3946,Historical Fiction
3946,Action & Adventure
3947,Historical Fiction
3948,Fantasy
3949,Media
26,Realistic Fiction
3952,Biography & Autobiography
3955,Realistic Fiction
3955,Media
3956,Horror & Supernatural
3956,Young Adult
3957,Romance
3957,Young Adult
3958,School Stories
3958,Realistic Fiction
3959,Action & Adventure
3959,Mystery & Suspense
3959,Media
3962,Young Adult
3962,Fantasy
3963,Humor & Funny Stories
3963,Realistic Fiction
3965,Fairy Tales
3965,Folk Tales & Fables
3965,Media
3971,Horror & Supernatural
3971,Fantasy
3973,Science Fiction
3973,Young Adult
3974,Romance
3974,Young Adult
3976,Action & Adventure
3981,Humor & Funny Stories
3984,Realistic Fiction
3984,Action & Adventure
3985,Fantasy
3985,Historical Fiction
3985,Young Adult
3986,Action & Adventure
3986,Fantasy
3987,School Stories
3989,Biography & Autobiography
3990,Realistic Fiction
3991,Horror & Supernatural
3992,Science Fiction
3992,Young Adult
3993,Media
3994,Action & Adventure
4001,Biography & Autobiography
4001,Media
4005,Informative Nonfiction
4007,Fantasy
4008,Fairy Tales
4008,Folk Tales & Fables
4012,Realistic Fiction
4012,Young Adult
4014,Realistic Fiction
4014,Young Adult
4015,Realistic Fiction
4017,Animal Stories
4018,Fantasy
4019,Action & Adventure
4019,Media
4023,Action & Adventure
4026,Action & Adventure
4026,Media
4027,Classics
4027,Fantasy
4028,School Stories
4028,Humor & Funny Stories
4029,Fantasy
4029,Fairy Tales
4029,Folk Tales & Fables
4030,Science Fiction
4030,Action & Adventure
4030,Young Adult
4034,Science Fiction
4034,Action & Adventure
4034,Media
4036,Realistic Fiction
4036,Animal Stories
4039,Humor & Funny Stories
4040,Fantasy
4040,Historical Fiction
4041,Media
4041,Fantasy
3757,Poetry
3757,Songs & Verse
4042,Realistic Fiction
4042,Young Adult
4043,Historical Fiction
4044,Historical Fiction
4044,Fantasy
4045,Humor & Funny Stories
4046,Science Fiction
4046,Historical Fiction
4046,Young Adult
4048,Horror & Supernatural
4048,Fantasy
4048,Young Adult
4050,Humor & Funny Stories
4051,Spooky Stories
4052,Humor & Funny Stories
4054,Informative Nonfiction
4055,Informative Nonfiction
4055,Records
4055,Fun Facts & Interactive
4056,Humor & Funny Stories
4057,Informative Nonfiction
4058,Biography & Autobiography
4058,Records
4058,Fun Facts & Interactive
4059,Romance
4059,Young Adult
3656,Animal Stories
3656,Mystery & Suspense
4062,Media
4068,Narrative Nonfiction
4069,Humor & Funny Stories
4069,Media
4072,Mystery & Suspense
4076,Action & Adventure
4079,Narrative Nonfiction
4083,Mystery & Suspense
4083,Classics
4086,Realistic Fiction
4087,Action & Adventure
4090,Animal Stories
4091,Fantasy
4091,Historical Fiction
4093,School Stories
4093,Fantasy
4095,Historical Fiction
4096,Realistic Fiction
4096,Mystery & Suspense
4097,Humor & Funny Stories
4097,School Stories
4102,Realistic Fiction
4105,Biography & Autobiography
4106,Fantasy
4108,Historical Fiction
4112,Media
4113,Records
4113,Fun Facts & Interactive
4113,Informative Nonfiction
203,Humor & Funny Stories
4123,Action & Adventure
4123,Humor & Funny Stories
4124,Realistic Fiction
4125,Action & Adventure
4125,Science Fiction
4125,Media
4131,Poetry
4131,Songs & Verse
4132,Fantasy
4135,Media
4136,Realistic Fiction
4138,Action & Adventure
4138,Media
4139,School Stories
4139,Humor & Funny Stories
4140,Records
4140,Fun Facts & Interactive
4141,Action & Adventure
4141,Media
4143,Horror & Supernatural
4143,Young Adult
4144,Biography & Autobiography
4144,Classics
4145,Realistic Fiction
4145,Young Adult
4146,Realistic Fiction
4147,School Stories
4147,Realistic Fiction
4148,Realistic Fiction
4148,Young Adult
4150,Classics
4151,Realistic Fiction
4152,Realistic Fiction
4152,Young Adult
4157,Humor & Funny Stories
4158,Humor & Funny Stories
4158,Poetry
4158,Songs & Verse
4159,Humor & Funny Stories
4160,Humor & Funny Stories
4161,Science Fiction
4161,Action & Adventure
4161,Media
4162,Humor & Funny Stories
4165,Historical Fiction
4169,Fantasy
2702,Realistic Fiction
4171,Action & Adventure
4172,Science Fiction
4172,Action & Adventure
4172,Media
3517,Science Fiction
3517,Humor & Funny Stories
4173,Action & Adventure
4173,Media
4174,Realistic Fiction
4178,Action & Adventure
4181,Records
4181,Fun Facts & Interactive
4181,Informative Nonfiction
4183,Realistic Fiction
4183,Young Adult
4183,Romance
4184,Fantasy
4185,Romance
4185,Science Fiction
4185,Young Adult
4188,Action & Adventure
4188,Science Fiction
4188,Media
4189,Biography & Autobiography
4190,Humor & Funny Stories
4190,Horror & Supernatural
4191,Informative Nonfiction
4191,Records
4191,Fun Facts & Interactive
4193,Animal Stories
4193,Humor & Funny Stories
4195,Humor & Funny Stories
4196,Action & Adventure
4197,Historical Fiction
4198,Mystery & Suspense
4198,Action & Adventure
4200,Action & Adventure
4200,Mystery & Suspense
4201,Action & Adventure
4201,Humor & Funny Stories
4201,Media
4202,Informative Nonfiction
4202,Records
4202,Fun Facts & Interactive
4203,Science Fiction
4207,Media
4207,Realistic Fiction
4208,Realistic Fiction
4208,Media
4210,Humor & Funny Stories
4211,Humor & Funny Stories
4213,Fantasy
4213,Romance
4213,Young Adult
4214,Humor & Funny Stories
4216,Informative Nonfiction
4216,Media
4217,Fantasy
4217,Action & Adventure
4219,Realistic Fiction
4219,Young Adult
4220,Action & Adventure
4221,Fantasy
4222,Humor & Funny Stories
4224,Media
4225,Fantasy
4225,Animal Stories
4225,Media
4227,Narrative Nonfiction
4227,Media
4228,Records
4228,Fun Facts & Interactive
4231,Realistic Fiction
4232,Fantasy
4234,Action & Adventure
4234,Media
4237,Mystery & Suspense
4237,Horror & Supernatural
4238,Action & Adventure
4238,Fantasy
4238,Media
4239,School Stories
4240,Action & Adventure
4242,Reference
4242,Informative Nonfiction
4247,Fantasy
4249,Fantasy
4250,Informative Nonfiction
4250,Records
4250,Fun Facts & Interactive
4251,Media
4253,Records
4253,Fun Facts & Interactive
4257,Realistic Fiction
4258,Biography & Autobiography
4259,Fantasy
4259,Media
4262,Informative Nonfiction
4266,Romance
4266,Young Adult
4267,Realistic Fiction
4268,Romance
4268,Young Adult
4269,Informative Nonfiction
4271,Realistic Fiction
4271,Media
4272,Biography & Autobiography
4273,Records
4273,Fun Facts & Interactive
4274,Informative Nonfiction
4276,Romance
4276,Historical Fiction
4276,Young Adult
4277,Fantasy
4277,Action & Adventure
4280,Fantasy
4280,Romance
4280,Young Adult
4280,Media
4281,Action & Adventure
4283,Action & Adventure
4283,Media
4284,Fairy Tales
4284,Folk Tales & Fables
4284,Fantasy
4286,Historical Fiction
4286,Humor & Funny Stories
4287,Media
4288,Informative Nonfiction
4291,Fantasy
4292,Action & Adventure
4292,Media
4293,Action & Adventure
4293,Young Adult
4294,Realistic Fiction
4294,Young Adult
4297,Fantasy
4298,Informative Nonfiction
4298,Records
4298,Fun Facts & Interactive
4299,Reference
4301,Romance
4301,Young Adult
4302,Humor & Funny Stories
4303,Fantasy
4304,Records
4304,Fun Facts & Interactive
4304,Informative Nonfiction
4307,Mystery & Suspense
4307,Humor & Funny Stories
4308,Historical Fiction
4313,Fantasy
4317,Humor & Funny Stories
4318,Fantasy
4318,Humor & Funny Stories
179,Humor & Funny Stories
4319,Records
4319,Fun Facts & Interactive
4321,Mystery & Suspense
4323,Records
4323,Fun Facts & Interactive
4323,Media
4327,Reference
4328,Humor & Funny Stories
4330,Informative Nonfiction
4330,Records
4330,Fun Facts & Interactive
4332,Mystery & Suspense
4332,Humor & Funny Stories
4336,Humor & Funny Stories
4337,Fantasy
4337,Historical Fiction
4338,School Stories
4338,Humor & Funny Stories
4339,Fantasy
4342,Realistic Fiction
4342,Young Adult
4348,Action & Adventure
4348,Young Adult
4349,Humor & Funny Stories
4349,Horror & Supernatural
4349,School Stories
4351,Realistic Fiction
4355,Fantasy
4355,Media
4356,Fantasy
4356,Historical Fiction
4359,Media
4361,Fantasy
4361,Historical Fiction
4362,Reference
4364,Fantasy
4364,Action & Adventure
4366,Romance
4366,Realistic Fiction
4366,Young Adult
4368,Advice & Inspiration
4368,How-To
4369,Action & Adventure
4369,Media
4372,Fantasy
4376,Reference
4376,Records
4376,Fun Facts & Interactive
4377,Media
4378,Media
4380,Humor & Funny Stories
4380,Media
4381,Action & Adventure
4381,Media
4384,Mystery & Suspense
4384,Action & Adventure
4386,Fantasy
4387,Humor & Funny Stories
4387,Media
4388,Poetry
4388,Songs & Verse
4388,Humor & Funny Stories
4389,Historical Fiction
4390,Informative Nonfiction
4393,Science Fiction
4393,Young Adult
4395,Romance
4395,Young Adult
2001,Records
2001,Fun Facts & Interactive
4396,Informative Nonfiction
4397,Humor & Funny Stories
4399,Informative Nonfiction
4399,Records
4399,Fun Facts & Interactive
4400,Fantasy
4400,Young Adult
4402,Media
4405,Action & Adventure
4405,Media
4406,Fantasy
4409,Media
4410,Reference
4412,Humor & Funny Stories
4413,Horror & Supernatural
4413,Mystery & Suspense
4415,Action & Adventure
4416,Poetry
4416,Songs & Verse
4418,Humor & Funny Stories
4418,School Stories
4419,Science Fiction
4419,Young Adult
4420,Action & Adventure
4422,Horror & Supernatural
4422,Young Adult
4423,Action & Adventure
4423,Humor & Funny Stories
4425,Humor & Funny Stories
4426,Fantasy
4426,Historical Fiction
4427,Action & Adventure
4427,Media
4428,Biography & Autobiography
4429,Humor & Funny Stories
4429,Media
4430,Humor & Funny Stories
4430,Fantasy
4432,Historical Fiction
4435,Fantasy
4435,Action & Adventure
4436,Records
4436,Fun Facts & Interactive
4436,Informative Nonfiction
4437,Informative Nonfiction
4437,Reference
4438,Action & Adventure
4438,Fantasy
4438,Media
4439,Biography & Autobiography
3758,Humor & Funny Stories
4442,Science Fiction
4442,Action & Adventure
4442,Media
4444,Fairy Tales
4444,Folk Tales & Fables
4445,Fantasy
4447,Fantasy
4448,Realistic Fiction
4448,Young Adult
4450,School Stories
4450,Humor & Funny Stories
4454,Biography & Autobiography
4458,Media
4461,Action & Adventure
4463,Humor & Funny Stories
4463,School Stories
4472,Science Fiction
4472,Young Adult
4473,Fantasy
4473,Historical Fiction
4475,Action & Adventure
4475,Fantasy
4475,Media
4476,Mystery & Suspense
4476,Action & Adventure
4478,Realistic Fiction
4478,School Stories
4479,Records
4479,Fun Facts & Interactive
4480,Biography & Autobiography
4483,Animal Stories
4483,Fantasy
4483,Action & Adventure
4487,Fairy Tales
4487,Folk Tales & Fables
4487,Media
4488,Animal Stories
4488,Media
4489,Mystery & Suspense
4489,Horror & Supernatural
4490,Horror & Supernatural
4492,Action & Adventure
4492,Science Fiction
4492,Young Adult
4496,Action & Adventure
4496,Media
4497,Fantasy
4498,Fantasy
4498,Humor & Funny Stories
4501,Action & Adventure
4501,Media
4502,Biography & Autobiography
4505,Animal Stories
4507,Romance
4507,Young Adult
4508,Fantasy
4508,Media
4510,Science Fiction
4510,Humor & Funny Stories
4512,Humor & Funny Stories
4512,School Stories
4513,Humor & Funny Stories
4514,Mystery & Suspense
4516,Fairy Tales
4516,Folk Tales & Fables
4521,Biography & Autobiography
4524,Poetry
4524,Songs & Verse
4526,Realistic Fiction
4526,Media
4527,Mystery & Suspense
4527,Action & Adventure
4528,Action & Adventure
4528,Humor & Funny Stories
4529,Action & Adventure
4529,Humor & Funny Stories
4530,Fantasy
4530,Media
4534,Informative Nonfiction
4534,Records
4534,Fun Facts & Interactive
4535,Action & Adventure
4535,Fantasy
4537,Horror & Supernatural
4538,Action & Adventure
4538,Media
4539,Action & Adventure
4540,Reference
4540,Media
4542,Narrative Nonfiction
4544,Biography & Autobiography
4545,Media
4546,Horror & Supernatural
4546,Mystery & Suspense
4546,Young Adult
4549,Animal Stories
4550,Informative Nonfiction
4554,Humor & Funny Stories
4555,Humor & Funny Stories
4556,Fantasy
4556,Young Adult
4557,Science Fiction
4557,Action & Adventure
4557,Media
4559,Fantasy
4559,Action & Adventure
4559,Young Adult
4565,Action & Adventure
4567,Records
4567,Fun Facts & Interactive
4568,School Stories
2239,Fantasy
4569,Mystery & Suspense
4571,Realistic Fiction
4573,Historical Fiction
4573,Animal Stories
4577,Realistic Fiction
4577,Romance
4577,Young Adult
4581,Fantasy
4581,Action & Adventure
4584,Media
4585,Action & Adventure
4586,Historical Fiction
4588,Media
4591,Fantasy
4591,Action & Adventure
4592,Science Fiction
4592,Young Adult
4593,Action & Adventure
4594,Fantasy
4594,Action & Adventure
4594,Young Adult
4595,Informative Nonfiction
4596,Humor & Funny Stories
4597,Horror & Supernatural
4601,Media
4603,Humor & Funny Stories
4605,Mystery & Suspense
4606,Biography & Autobiography
4608,Romance
4609,Fantasy
4611,Fantasy
4611,Young Adult
4613,Humor & Funny Stories
4614,School Stories
4614,Humor & Funny Stories
4615,Action & Adventure
4615,Media
4616,Humor & Funny Stories
4618,Realistic Fiction
4622,Biography & Autobiography
4623,Fantasy
4623,School Stories
4624,Action & Adventure
4626,Humor & Funny Stories
4626,Media
4627,Media
4631,Action & Adventure
4631,Mystery & Suspense
4632,Historical Fiction
4632,Young Adult
4636,Classics
4636,Realistic Fiction
4636,Humor & Funny Stories
4639,Informative Nonfiction
4639,Records
4639,Fun Facts & Interactive
4640,Reference
4640,Records
4640,Fun Facts & Interactive
4641,Realistic Fiction
4643,Action & Adventure
4643,Media
4644,Animal Stories
4646,Biography & Autobiography
4647,Media
4648,Fantasy
4648,Young Adult
4650,Fantasy
4650,Young Adult
2994,Realistic Fiction
4652,Fantasy
4652,Media
3075,Humor & Funny Stories
4657,Fantasy
4657,Media
4658,Humor & Funny Stories
4658,Media
4659,Media
4660,Mystery & Suspense
4660,Humor & Funny Stories
4661,Informative Nonfiction
2548,Narrative Nonfiction
4664,Realistic Fiction
4666,Humor & Funny Stories
4669,Biography & Autobiography
4669,Media
4670,Biography & Autobiography
4671,Humor & Funny Stories
4674,Informative Nonfiction
4674,Records
4674,Fun Facts & Interactive
4674,Humor & Funny Stories
4684,Realistic Fiction
4685,Romance
4685,Young Adult
4688,Horror & Supernatural
4689,Informative Nonfiction
4690,Reference
4690,Records
4690,Fun Facts & Interactive
4691,Biography & Autobiography
4692,Informative Nonfiction
4693,Humor & Funny Stories
4693,Poetry
4693,Songs & Verse
4695,Mystery & Suspense
4695,Action & Adventure
4696,Science Fiction
4696,Young Adult
4698,Action & Adventure
4698,Humor & Funny Stories
4698,Media
4699,Narrative Nonfiction
4701,Biography & Autobiography
4702,Informative Nonfiction
4706,Realistic Fiction
4706,Humor & Funny Stories
4707,Fantasy
4707,Young Adult
4708,Science Fiction
4708,Young Adult
4712,Fantasy
4714,Action & Adventure
4714,Media
4715,Realistic Fiction
4715,Media
4719,Informative Nonfiction
4719,Records
4719,Fun Facts & Interactive
4720,Reference
4721,Records
4721,Fun Facts & Interactive
4721,Informative Nonfiction
4722,Realistic Fiction
4725,Realistic Fiction
4726,Romance
4726,Media
4730,Fantasy
4732,Fairy Tales
4732,Folk Tales & Fables
4732,Action & Adventure
4732,Young Adult
4733,Humor & Funny Stories
4733,Mystery & Suspense
4735,Narrative Nonfiction
4740,Realistic Fiction
4745,Media
4747,Humor & Funny Stories
4750,Action & Adventure
4750,Media
4751,Informative Nonfiction
4754,Narrative Nonfiction
4757,Horror & Supernatural
4757,Mystery & Suspense
4762,Humor & Funny Stories
4766,Mystery & Suspense
4769,Action & Adventure
4769,Media
2835,Humor & Funny Stories
4776,Humor & Funny Stories
4782,Animal Stories
4783,Narrative Nonfiction
4783,Animal Stories
4784,Historical Fiction
4788,Animal Stories
4731,Action & Adventure
4731,Humor & Funny Stories
4794,Realistic Fiction
4794,Fantasy
4795,Fantasy
4797,Mystery & Suspense
4798,Science Fiction
4798,Young Adult
4799,Horror & Supernatural
4799,Romance
4799,Young Adult
4800,Animal Stories
4801,Biography & Autobiography
4801,Informative Nonfiction
4803,Humor & Funny Stories
4804,Science Fiction
4804,Action & Adventure
4804,Media
4809,Science Fiction
4812,Humor & Funny Stories
4813,Action & Adventure
4813,Fantasy
4815,Informative Nonfiction
4816,Horror & Supernatural
4816,Young Adult
4819,Action & Adventure
4821,Media
4824,Fantasy
4824,Action & Adventure
4824,Young Adult
4826,Horror & Supernatural
4826,Romance
4826,Young Adult
4828,Reference
4829,Historical Fiction
4833,Biography & Autobiography
4834,Informative Nonfiction
4843,Classics
4846,Historical Fiction
4846,Realistic Fiction
4850,How-To
4852,Romance
4853,Fantasy
4853,Fairy Tales
4853,Folk Tales & Fables
4858,Action & Adventure
4860,Historical Fiction
4863,Informative Nonfiction
4865,Mystery & Suspense
4868,Action & Adventure
4868,Fantasy
4876,School Stories
4876,Humor & Funny Stories
4878,Realistic Fiction
4879,Fantasy
4882,Informative Nonfiction
4882,Records
4882,Fun Facts & Interactive
4884,Informative Nonfiction
4885,Humor & Funny Stories
4886,Action & Adventure
4887,Spooky Stories
4888,Realistic Fiction
4890,Media
4891,Fantasy
4892,Realistic Fiction
4892,Young Adult
4893,Humor & Funny Stories
4894,Humor & Funny Stories
4895,Realistic Fiction
4897,Poetry
4897,Songs & Verse
4899,Informative Nonfiction
4899,How-To
4900,Science Fiction
4900,Action & Adventure
4900,Young Adult
4901,Humor & Funny Stories
4902,Realistic Fiction
4903,Informative Nonfiction
4903,Media
4905,Animal Stories
4906,Mystery & Suspense
4906,Humor & Funny Stories
4908,Animal Stories
4911,Fantasy
4911,Fairy Tales
4911,Folk Tales & Fables
4912,Mystery & Suspense
4913,Historical Fiction
4915,Fantasy
4917,Informative Nonfiction
4918,Realistic Fiction
4919,School Stories
4919,Fantasy
4921,Humor & Funny Stories
4921,Mystery & Suspense
4922,Informative Nonfiction
4922,Media
4924,Informative Nonfiction
4926,Humor & Funny Stories
4930,Humor & Funny Stories
4931,Humor & Funny Stories
4932,Humor & Funny Stories
4934,Informative Nonfiction
4934,Media
4935,Media
4936,Fantasy
4937,Humor & Funny Stories
4937,School Stories
4938,Informative Nonfiction
4938,Records
4938,Fun Facts & Interactive
4941,Biography & Autobiography
4944,Animal Stories
4944,Media
4946,Humor & Funny Stories
4947,Narrative Nonfiction
4949,Fairy Tales
4949,Folk Tales & Fables
4949,Humor & Funny Stories
4950,Horror & Supernatural
4950,Mystery & Suspense
4951,Informative Nonfiction
4951,Reference
4951,Records
4951,Fun Facts & Interactive
4957,Classics
4957,Animal Stories
4957,Action & Adventure
4958,Historical Fiction
4964,Realistic Fiction
4967,Fairy Tales
4967,Folk Tales & Fables
4967,Media
4969,Realistic Fiction
4970,Media
4971,Realistic Fiction
4974,Realistic Fiction
4975,Historical Fiction
4976,School Stories
4976,Animal Stories
4977,Action & Adventure
4977,Media
4978,Mystery & Suspense
4978,Media
4980,Fantasy
4980,Action & Adventure
4981,Mystery & Suspense
4981,Action & Adventure
4982,Humor & Funny Stories
4983,Action & Adventure
4983,Fantasy
4986,Action & Adventure
4986,Mystery & Suspense
4986,Young Adult
4990,Informative Nonfiction
4995,Humor & Funny Stories
4997,Fantasy
5000,Mystery & Suspense
5000,Action & Adventure
5001,Realistic Fiction
5001,Young Adult
3711,Animal Stories
5002,Informative Nonfiction
5003,Fantasy
5005,Action & Adventure
5005,Media
5005,Young Adult
5006,Realistic Fiction
5008,Reference
5009,Fantasy
5009,Action & Adventure
5011,Mystery & Suspense
5011,Humor & Funny Stories
3727,Historical Fiction
5013,Animal Stories
5015,Media
5019,Records
5019,Fun Facts & Interactive
5024,Media
5028,Humor & Funny Stories
5032,Fantasy
5032,Media
5033,Informative Nonfiction
5034,Informative Nonfiction
5036,Humor & Funny Stories
5039,Action & Adventure
5039,Media
5040,Realistic Fiction
5042,Narrative Nonfiction
5043,Fantasy
5044,Informative Nonfiction
5049,Informative Nonfiction
5051,Informative Nonfiction
4628,Realistic Fiction
4628,Mystery & Suspense
5053,Records
5053,Fun Facts & Interactive
5054,Classics
5055,Animal Stories
5055,Humor & Funny Stories
5058,Fantasy
5059,Realistic Fiction
5060,Humor & Funny Stories
5061,Informative Nonfiction
5062,Humor & Funny Stories
5062,Fantasy
5063,Biography & Autobiography
5067,Fantasy
5069,Mystery & Suspense
5072,Historical Fiction
5073,Science Fiction
5073,Classics
5073,Media
5076,Classics
5076,Realistic Fiction
3536,Fantasy
5084,Action & Adventure
5084,Science Fiction
5084,Young Adult
5085,Science Fiction
5085,Action & Adventure
5085,Media
2800,Informative Nonfiction
5089,Records
5089,Fun Facts & Interactive
136,Informative Nonfiction
136,Reference
136,Myths & Legends
5092,Action & Adventure
5092,Media
4206,Humor & Funny Stories
5093,Fantasy
5098,Fantasy
5102,Media
5104,Realistic Fiction
5108,Historical Fiction
5109,Humor & Funny Stories
5110,Realistic Fiction
5110,School Stories
5111,Informative Nonfiction
5112,Informative Nonfiction
5114,Fantasy
5114,Action & Adventure
5115,Animal Stories
5116,Humor & Funny Stories
5119,Fantasy
5119,Fairy Tales
5119,Folk Tales & Fables
5125,Humor & Funny Stories
5130,Action & Adventure
5130,Media
5133,Media
5135,Historical Fiction
5138,Realistic Fiction
5138,Animal Stories
5139,Media
5142,Reference
5143,Humor & Funny Stories
5144,Humor & Funny Stories
5146,Action & Adventure
5146,Fantasy
5146,Young Adult
5148,Historical Fiction
5151,Media
5153,Realistic Fiction
5153,Humor & Funny Stories
5157,Action & Adventure
5157,Humor & Funny Stories
5158,Action & Adventure
5158,Humor & Funny Stories
5159,Media
5160,Mystery & Suspense
5160,Horror & Supernatural
5161,Action & Adventure
5161,Media
5161,Young Adult
5162,Fantasy
5165,Action & Adventure
5165,Humor & Funny Stories
5167,Realistic Fiction
5168,Action & Adventure
5168,Humor & Funny Stories
5169,Fantasy
5169,Action & Adventure
5170,Fantasy
5170,Media
5173,Spooky Stories
5173,Humor & Funny Stories
3642,Animal Stories
5175,Mystery & Suspense
5175,Humor & Funny Stories
5177,Fairy Tales
5177,Folk Tales & Fables
5177,Media
5178,Mystery & Suspense
5178,Action & Adventure
5179,Humor & Funny Stories
5182,Media
5184,Biography & Autobiography
5185,Fantasy
5188,Action & Adventure
5191,Informative Nonfiction
5192,Action & Adventure
5192,Fantasy
5193,School Stories
5193,Humor & Funny Stories
5194,Records
5194,Fun Facts & Interactive
5194,Informative Nonfiction
5196,Fantasy
5196,Action & Adventure
5199,Realistic Fiction
5200,Science Fiction
5200,Action & Adventure
5200,Media
5201,Fantasy
3798,Humor & Funny Stories
3798,Animal Stories
5208,Fantasy
5209,Informative Nonfiction
5210,Media
5211,Informative Nonfiction
5212,Science Fiction
5212,Romance
5214,Informative Nonfiction
5215,Humor & Funny Stories
5215,Fairy Tales
5215,Folk Tales & Fables
5217,Action & Adventure
5217,Science Fiction
5217,Media
5218,Humor & Funny Stories
5219,Humor & Funny Stories
5220,Fantasy
5222,Humor & Funny Stories
5224,Humor & Funny Stories
5234,Humor & Funny Stories
5236,Science Fiction
5236,Action & Adventure
5236,Media
5241,Humor & Funny Stories
5241,Poetry
5241,Songs & Verse
5242,Fantasy
5246,Humor & Funny Stories
5249,Young Adult
5249,Realistic Fiction
5251,Fantasy
5254,Informative Nonfiction
5254,Records
5254,Fun Facts & Interactive
5255,Classics
5255,Action & Adventure
5257,Fantasy
5257,Historical Fiction
5261,Action & Adventure
5261,Humor & Funny Stories
1877,Realistic Fiction
5265,Animal Stories
5267,Fantasy
5268,Humor & Funny Stories
5269,Fantasy
5270,Informative Nonfiction
5270,Media
5272,Mystery & Suspense
5274,Horror & Supernatural
5274,Mystery & Suspense
5274,Young Adult
5275,Realistic Fiction
5276,Romance
5276,Young Adult
5277,Humor & Funny Stories
5277,Fairy Tales
5277,Folk Tales & Fables
5278,Horror & Supernatural
5278,Romance
5278,Young Adult
5279,Humor & Funny Stories
5280,Informative Nonfiction
5281,Horror & Supernatural
5281,Media
5284,Poetry
5284,Songs & Verse
5285,Action & Adventure
5285,Media
5289,Realistic Fiction
5290,Media
5292,Fantasy
5292,Action & Adventure
5295,Realistic Fiction
5297,Informative Nonfiction
5298,Horror & Supernatural
5299,Action & Adventure
5299,Media
5302,Biography & Autobiography
5307,Humor & Funny Stories
5307,Action & Adventure
5309,Humor & Funny Stories
5309,Media
5311,Realistic Fiction
5312,Informative Nonfiction
5314,Spooky Stories
5315,Narrative Nonfiction
5316,Action & Adventure
5320,Narrative Nonfiction
5321,Science Fiction
5321,Fantasy
5321,Media
5322,Informative Nonfiction
5323,Informative Nonfiction
5325,Informative Nonfiction
5332,Reference
5334,School Stories
5334,Realistic Fiction
5335,Fairy Tales
5335,Folk Tales & Fables
5335,Humor & Funny Stories
5335,Fantasy
5339,Fantasy
5339,Media
5340,Media
5342,Science Fiction
5342,Young Adult
5343,Realistic Fiction
5344,Realistic Fiction
4734,Historical Fiction
5346,Animal Stories
5348,Fantasy
5348,Action & Adventure
5349,Informative Nonfiction
5349,Media
5350,Action & Adventure
5350,Media
5351,Informative Nonfiction
5352,Action & Adventure
5352,Media
5353,Poetry
5353,Songs & Verse
5357,Humor & Funny Stories
5358,Fantasy
5358,Action & Adventure
5358,Young Adult
5362,Informative Nonfiction
5364,Fantasy
5364,Action & Adventure
5364,Media
5365,Records
5365,Fun Facts & Interactive
5368,Realistic Fiction
5368,Humor & Funny Stories
5369,Reference
5369,Informative Nonfiction
4031,Horror & Supernatural
4031,Young Adult
5371,Action & Adventure
5371,Media
5373,Spooky Stories
5373,Humor & Funny Stories
5378,Science Fiction
5380,Action & Adventure
5382,Reference
5383,Informative Nonfiction
5383,Records
5383,Fun Facts & Interactive
5388,Fantasy
5389,Biography & Autobiography
5392,Historical Fiction
5392,Fantasy
5399,Horror & Supernatural
5399,Romance
5399,Young Adult
5399,Media
5402,Realistic Fiction
5406,Science Fiction
5406,Action & Adventure
5406,Media
5408,Biography & Autobiography
5409,Humor & Funny Stories
5410,Records
5410,Fun Facts & Interactive
5410,Informative Nonfiction
5415,Horror & Supernatural
5415,Mystery & Suspense
5420,Action & Adventure
5420,Fantasy
5420,Media
5421,Fantasy
5421,Action & Adventure
5423,Action & Adventure
5424,Realistic Fiction
5428,Humor & Funny Stories
5428,School Stories
5430,Humor & Funny Stories
5430,Media
5433,Records
5433,Fun Facts & Interactive
5434,Fantasy
5434,Media
5435,Historical Fiction
5436,Realistic Fiction
5437,Informative Nonfiction
5438,Action & Adventure
5438,Fantasy
5439,Humor & Funny Stories
5441,Action & Adventure
5441,Media
5443,Fantasy
5443,Horror & Supernatural
5443,Young Adult
5446,Myths & Legends
5449,Action & Adventure
5454,Historical Fiction
5454,Fantasy
3162,Realistic Fiction
5462,Spooky Stories
5462,Humor & Funny Stories
5465,Humor & Funny Stories
5467,Humor & Funny Stories
5467,Media
5468,Informative Nonfiction
5468,Records
5468,Fun Facts & Interactive
5470,Realistic Fiction
5471,Humor & Funny Stories
5473,Informative Nonfiction
5473,Records
5473,Fun Facts & Interactive
5474,Realistic Fiction
5480,Media
5481,Humor & Funny Stories
5485,Action & Adventure
5485,Media
5486,Historical Fiction
5487,Fairy Tales
5487,Folk Tales & Fables
5487,Horror & Supernatural
5488,Fantasy
