ID,CH2_CATEGORY
4101,ADULT FICTION
4102,FAMILY & FRIENDSHIP
4103,FAMILY & FRIENDSHIP
4104,PICTURE
4105,BIOGRAPHY
4106,CHAPTER
4107,CHAPTER
4108,HISTORICAL FICTION
4109,CHAPTER
4110,ADULT NON FICTION
4111,CONTEMPORARY
4112,REFERENCE
4113,SPORTS
4114,CHAPTER
4115,MYSTERY
4116,FANTASY
4117,FANTASY
4118,SPORTS
4119,CHAPTER
767,FAMILY & FRIENDSHIP
4120,PICTURE
4121,REFERENCE
4122,PICTURE
4123,CHAPTER
4124,FAMILY & FRIENDSHIP
4125,FANTASY
4126,PICTURE
4127,SCIENCE
4128,EASY READER
4129,PICTURE
4130,ADULT NON FICTION
4131,PICTURE
4132,INSTRUCTION RESOURCE DIVISION
4133,HISTORICAL FICTION
4134,RELIGIOUS
4135,ACTIVITY
4136,CONTEMPORARY
4137,RELIGIOUS
4138,REFERENCE
4139,FAMILY & FRIENDSHIP
4140,REFERENCE
4141,PICTURE
4142,PICTURE
4144,ADULT NON FICTION
4145,CONTEMPORARY
4146,FAMILY & FRIENDSHIP
4147,CONTEMPORARY
4148,CONTEMPORARY
4149,SPANISH
4150,ACQUISITION
4151,SPANISH
4152,CONTEMPORARY
4153,FANTASY
4154,ADVENTURE
4155,ADULT FICTION
4156,SPANISH
4157,SPANISH
4158,SPANISH
4159,SPANISH
2317,CHAPTER
4160,SPANISH
4161,EASY READER
4162,HUMOR
4163,SPANISH
4164,SPANISH
4165,HISTORICAL FICTION
4166,FAMILY & FRIENDSHIP
4167,FANTASY
4168,FANTASY
4169,EASY READER
4170,SCIENCE
4171,GRAPHIC NOVELS
4172,ACTIVITY
4173,REFERENCE
4174,FAMILY & FRIENDSHIP
4175,EASY READER
4176,ADULT NON FICTION
4177,FAMILY & FRIENDSHIP
4178,ACTIVITY
4179,FANTASY
570,CONTEMPORARY
4180,FANTASY
4181,PICTURE
4182,CHAPTER
4184,FANTASY
4185,CONTEMPORARY
4186,FANTASY
4187,ACTIVITY
4188,GRAPHIC NOVELS
4189,BIOGRAPHY
4190,FANTASY
4191,SPANISH
4192,REFERENCE
4193,SPANISH
4194,FAMILY & FRIENDSHIP
4195,HUMOR
4196,FANTASY
4197,HISTORICAL FICTION
4198,CHAPTER
4199,SCIENCE
4200,MYSTERY
4201,GRAPHIC NOVELS
4202,SCIENCE
4203,ADVENTURE
4204,FAMILY & FRIENDSHIP
4205,SPANISH
4206,EASY READER
4207,FAMILY & FRIENDSHIP
4208,FAMILY & FRIENDSHIP
4209,RELIGIOUS
4210,HUMOR
4211,SPANISH
4212,SPANISH
4213,FANTASY
4214,PICTURE
4215,PICTURE
4216,EASY READER
4217,FANTASY
4218,PICTURE
4219,INSTRUCTION RESOURCE DIVISION
2019,CHAPTER
2461,REFERENCE
4220,ADVENTURE
4221,FANTASY
4222,PICTURE
4223,SPORTS
4224,ACTIVITY
4225,EASY READER
4226,SCIENCE
4227,HISTORY
4228,PICTURE
611,PICTURE
4229,MYSTERY
4230,FAMILY & FRIENDSHIP
4231,FAMILY & FRIENDSHIP
4232,FANTASY
4233,ADULT FICTION
4234,EASY READER
4235,SCIENCE
4236,FANTASY
4237,MYSTERY
4238,REFERENCE
4239,CONTEMPORARY
4240,ADVENTURE
4241,REFERENCE
1546,CONTEMPORARY
4242,SCIENCE
4243,FAMILY & FRIENDSHIP
4244,PICTURE
4245,PICTURE
4246,COOKBOOK
4247,CHAPTER
4248,FAMILY & FRIENDSHIP
4249,FAMILY & FRIENDSHIP
4250,SPORTS
4251,REFERENCE
4252,FAMILY & FRIENDSHIP
4253,SPORTS
4254,ACTIVITY
4255,BIOGRAPHY
4256,ACTIVITY
4257,CHAPTER
4258,PICTURE
4259,EASY READER
4260,RELIGIOUS
4261,RELIGIOUS
4262,PICTURE
4263,RELIGIOUS
4264,STATIONERY
4265,SPANISH
4266,CONTEMPORARY
4267,FAMILY & FRIENDSHIP
4268,CONTEMPORARY
2253,SPANISH
4269,COOKBOOK
4270,PICTURE
4271,FAMILY & FRIENDSHIP
4272,PICTURE
4273,REFERENCE
4274,SCIENCE
4275,SCIENCE
4276,FANTASY
4277,SPANISH
4278,MYSTERY
4279,SCIENCE
4281,EASY READER
4282,ADVENTURE
4283,FANTASY
4284,FANTASY
4285,BIOGRAPHY
4286,HISTORICAL FICTION
1561,CHAPTER
4287,PICTURE
4288,EASY READER
4289,HISTORICAL FICTION
4290,HISTORICAL FICTION
4291,MYSTERY
4292,GRAPHIC NOVELS
4293,ADVENTURE
4294,CONTEMPORARY
4295,MYSTERY
4296,SPORTS
4297,FAMILY & FRIENDSHIP
4298,REFERENCE
4299,REFERENCE
4300,REFERENCE
4301,FANTASY
4302,PICTURE
4303,FANTASY
4304,EASY READER
4305,BIOGRAPHY
4306,SCIENCE
4307,MYSTERY
4308,HISTORICAL FICTION
4309,PICTURE
4310,PICTURE
4311,FAMILY & FRIENDSHIP
4312,PICTURE
4313,CHAPTER
4314,PICTURE
4315,REFERENCE
4316,PICTURE
1861,CHAPTER
4317,CHAPTER
4318,CHAPTER
4319,REFERENCE
4320,MYSTERY
4321,MYSTERY
4322,CONTEMPORARY
4323,REFERENCE
4324,FANTASY
463,PICTURE
4325,PICTURE
4326,PICTURE
4327,PICTURE
4328,HUMOR
4329,FAMILY & FRIENDSHIP
4330,PICTURE
4331,ACTIVITY
4332,ADVENTURE
4333,FAMILY & FRIENDSHIP
4334,PICTURE
4335,PICTURE
4336,GRAPHIC NOVELS
4337,CHAPTER
4338,CONTEMPORARY
4340,SPANISH
4341,CONTEMPORARY
4342,CONTEMPORARY
4343,PICTURE
4344,PICTURE
4345,HISTORICAL FICTION
4346,PICTURE
4347,REFERENCE
4348,ADVENTURE
4349,CONTEMPORARY
4350,ADULT NON FICTION
4351,FAMILY & FRIENDSHIP
4352,EASY READER
4353,ACTIVITY
4354,REFERENCE
2294,ADVENTURE
4355,EASY READER
4357,EASY READER
4358,CONTEMPORARY
4359,PICTURE
284,PICTURE
4360,SCIENCE
4361,CHAPTER
4362,REFERENCE
4363,FAMILY & FRIENDSHIP
4365,GRAPHIC NOVELS
4366,CONTEMPORARY
4367,CHAPTER
4368,RELIGIOUS
4369,FANTASY
4370,MYSTERY
4371,FAMILY & FRIENDSHIP
4372,FANTASY
4373,COOKBOOK
4374,REFERENCE
2031,FAMILY & FRIENDSHIP
4375,GRAPHIC NOVELS
4376,SPORTS
4377,PICTURE
4378,REFERENCE
4379,PICTURE
4380,FAMILY & FRIENDSHIP
4381,EASY READER
4382,REFERENCE
4383,GRAPHIC NOVELS
4384,ADVENTURE
4385,ACTIVITY
4386,FANTASY
4387,SPANISH
4388,PICTURE
4389,FAMILY & FRIENDSHIP
4390,SCIENCE
4391,ADULT NON FICTION
4392,ADULT NON FICTION
4394,HISTORICAL FICTION
4395,CONTEMPORARY
4396,SCIENCE
4397,EASY READER
4398,FANTASY
4399,SPORTS
4400,FANTASY
4401,PICTURE
4402,PICTURE
4403,FAMILY & FRIENDSHIP
4404,FANTASY
4405,REFERENCE
4406,EASY READER
4407,PICTURE
4408,FANTASY
4409,PICTURE
4410,REFERENCE
4411,HISTORICAL FICTION
4412,PICTURE
4413,MYSTERY
4414,CONTEMPORARY
4415,FANTASY
4417,CONTEMPORARY
4418,CHAPTER
4419,FANTASY
4420,FANTASY
4421,MYSTERY
4422,FANTASY
4423,GRAPHIC NOVELS
4424,PICTURE
4425,EASY READER
4426,CHAPTER
4427,EASY READER
4428,BIOGRAPHY
4429,HUMOR
4430,FAMILY & FRIENDSHIP
4431,GRAPHIC NOVELS
4432,HISTORICAL FICTION
4433,SCIENCE
4434,ADULT NON FICTION
4435,FANTASY
4437,HISTORY
4438,GRAPHIC NOVELS
4439,BIOGRAPHY
4440,PICTURE
4441,FAMILY & FRIENDSHIP
4442,REFERENCE
4443,MYSTERY
4444,PICTURE
4445,CHAPTER
4446,PICTURE
4447,CHAPTER
4448,HISTORICAL FICTION
4449,CHAPTER
4450,CONTEMPORARY
4451,PICTURE
4452,PICTURE
4453,PICTURE
4454,BIOGRAPHY
4455,GRAPHIC NOVELS
4456,SCIENCE
4457,EASY READER
4458,EASY READER
4459,HISTORICAL FICTION
4460,FAMILY & FRIENDSHIP
4461,EASY READER
4462,COOKBOOK
4463,MYSTERY
4464,SPORTS
4465,PICTURE
4466,CHAPTER
4467,FAMILY & FRIENDSHIP
4468,HUMOR
4469,COOKBOOK
4470,EASY READER
4471,EASY READER
4472,FANTASY
4474,ACTIVITY
4475,REFERENCE
4476,CHAPTER
4477,HISTORY
4478,CONTEMPORARY
4479,PICTURE
4480,BIOGRAPHY
4481,PICTURE
1292,CHAPTER
4482,FANTASY
4483,ADVENTURE
4484,BIOGRAPHY
4485,RELIGIOUS
4486,SPANISH
4487,FAMILY & FRIENDSHIP
4488,EASY READER
4489,GRAPHIC NOVELS
4490,FANTASY
4491,PICTURE
4492,GRAPHIC NOVELS
4493,PICTURE
4494,FAMILY & FRIENDSHIP
4495,FANTASY
4496,PICTURE
4497,FANTASY
4498,CHAPTER
4499,FAMILY & FRIENDSHIP
4500,FAMILY & FRIENDSHIP
4501,EASY READER
4502,BIOGRAPHY
4503,GRAPHIC NOVELS
4504,HISTORICAL FICTION
4505,EASY READER
4506,SPORTS
4507,CONTEMPORARY
4508,EASY READER
4509,PICTURE
4510,FANTASY
4511,GRAPHIC NOVELS
196,INSTRUCTION RESOURCE DIVISION
4512,EASY READER
4513,HUMOR
4514,CHAPTER
4515,PICTURE
4516,PICTURE
4517,RELIGIOUS
4518,RELIGIOUS
4519,RELIGIOUS
4520,PICTURE
4521,EASY READER
4522,EASY READER
4523,STATIONERY
4524,PICTURE
4525,PICTURE
4526,FAMILY & FRIENDSHIP
4527,CHAPTER
4528,CHAPTER
4529,CHAPTER
4530,EASY READER
4531,CHAPTER
4532,HISTORICAL FICTION
4533,REFERENCE
4534,SPORTS
4535,CHAPTER
4536,CHAPTER
4537,MYSTERY
4538,ADVENTURE
4539,FANTASY
4540,REFERENCE
4541,PICTURE
4542,HISTORY
4543,HISTORY
4544,EASY READER
4545,ACTIVITY
4546,MYSTERY
4547,GRAPHIC NOVELS
4548,FAMILY & FRIENDSHIP
4549,FAMILY & FRIENDSHIP
4550,COOKBOOK
4551,FANTASY
4552,CONTEMPORARY
4553,PICTURE
4554,PICTURE
4555,CONTEMPORARY
4556,FANTASY
4557,INSTRUCTION RESOURCE DIVISION
4558,ADVENTURE
4559,FANTASY
4560,MYSTERY
4561,PICTURE
4562,PICTURE
4563,SCIENCE
4564,PICTURE
4565,ADVENTURE
4566,PICTURE
4567,PICTURE
4568,FAMILY & FRIENDSHIP
4569,MYSTERY
4570,HISTORY
4571,FAMILY & FRIENDSHIP
4572,ACTIVITY
4573,FAMILY & FRIENDSHIP
4574,PICTURE
4575,HISTORICAL FICTION
4576,COOKBOOK
4577,CONTEMPORARY
4578,CONTEMPORARY
4579,FANTASY
4580,PICTURE
4581,FANTASY
4582,FANTASY
4583,BIOGRAPHY
4584,PICTURE
4585,CHAPTER
4586,HISTORICAL FICTION
4587,HISTORY
4588,INSTRUCTION RESOURCE DIVISION
4589,CHAPTER
4590,PICTURE
4591,FANTASY
4592,FANTASY
4593,ADVENTURE
4594,FANTASY
4595,PICTURE
4596,PICTURE
1439,PICTURE
4597,FANTASY
4598,ADULT NON FICTION
4599,MYSTERY
4600,CHAPTER
4601,PICTURE
4602,EASY READER
4603,CHAPTER
4604,FAMILY & FRIENDSHIP
4605,CHAPTER
4606,BIOGRAPHY
4607,RELIGIOUS
4608,CONTEMPORARY
4609,EASY READER
4610,GRAPHIC NOVELS
4612,FAMILY & FRIENDSHIP
4613,CHAPTER
4614,FAMILY & FRIENDSHIP
4615,EASY READER
4616,EASY READER
4617,BIOGRAPHY
4618,FAMILY & FRIENDSHIP
4619,HISTORICAL FICTION
4620,ADULT FICTION
4621,PICTURE
4622,BIOGRAPHY
4623,FANTASY
4624,GRAPHIC NOVELS
4625,ACTIVITY
4626,ADULT FICTION
4627,ACTIVITY
4628,FAMILY & FRIENDSHIP
4629,MYSTERY
4630,ACTIVITY
4631,MYSTERY
4632,HISTORICAL FICTION
4633,CONTEMPORARY
4634,CONTEMPORARY
4635,MYSTERY
4636,CHAPTER
4637,EASY READER
4638,CONTEMPORARY
4639,SCIENCE
4640,REFERENCE
4641,CHAPTER
4642,RELIGIOUS
4643,FANTASY
4644,PICTURE
4645,MYSTERY
4646,BIOGRAPHY
4647,REFERENCE
4648,FANTASY
4649,FANTASY
4650,GRAPHIC NOVELS
4651,SCIENCE
4652,EASY READER
4653,SCIENCE
4654,PICTURE
4655,MYSTERY
4656,BIOGRAPHY
3075,INSTRUCTION RESOURCE DIVISION
4657,CHAPTER
4658,GRAPHIC NOVELS
4659,EASY READER
4660,MYSTERY
4661,PICTURE
4662,CHAPTER
4663,PICTURE
4664,RELIGIOUS
4666,INSTRUCTION RESOURCE DIVISION
4667,CHAPTER
4668,PICTURE
4669,EASY READER
4670,EASY READER
4671,CHAPTER
4672,MYSTERY
4673,GRAPHIC NOVELS
4674,PICTURE
4675,PICTURE
4676,FAMILY & FRIENDSHIP
4677,PICTURE
4678,RELIGIOUS
4679,CONTEMPORARY
4680,PICTURE
4681,PICTURE
4682,CONTEMPORARY
4683,EASY READER
4684,FAMILY & FRIENDSHIP
4686,ADVENTURE
4687,SPANISH
4688,SPANISH
4689,SPANISH
4690,SPANISH
4691,SPANISH
4692,SPANISH
4693,SPANISH
4694,SPANISH
4695,CHAPTER
4696,FANTASY
4697,EASY READER
4698,GRAPHIC NOVELS
4699,HISTORY
4700,SPANISH
4701,SPANISH
4702,SPANISH
4703,FAMILY & FRIENDSHIP
4704,ADVENTURE
4705,FANTASY
4706,ADVENTURE
4707,MYSTERY
4708,FANTASY
4709,POSTERS
4710,PICTURE
4711,HISTORICAL FICTION
4712,GRAPHIC NOVELS
4713,ADVENTURE
4714,ACTIVITY
4715,FAMILY & FRIENDSHIP
4716,REFERENCE
4717,REFERENCE
4718,SPANISH
4719,SPANISH
4720,SPANISH
4721,SPANISH
4722,ADVENTURE
4723,HISTORICAL FICTION
4724,PICTURE
4725,FAMILY & FRIENDSHIP
4726,FANTASY
4727,COOKBOOK
4728,SPANISH
4729,ACTIVITY
4730,FANTASY
4731,GRAPHIC NOVELS
4732,FANTASY
4733,HUMOR
4734,FAMILY & FRIENDSHIP
4735,PICTURE
4736,SPORTS
4737,CHAPTER
4738,REFERENCE
4739,ADULT NON FICTION
4740,FAMILY & FRIENDSHIP
4741,PICTURE
4742,REFERENCE
4743,FAMILY & FRIENDSHIP
4744,PICTURE
4745,EASY READER
4746,EASY READER
4747,PICTURE
2180,CHAPTER
4748,CHAPTER
4749,MYSTERY
4750,EASY READER
4751,EASY READER
4752,PICTURE
4753,FAMILY & FRIENDSHIP
4754,EASY READER
4755,CHAPTER
4756,PICTURE
4757,MYSTERY
4758,HISTORY
4759,REFERENCE
4760,REFERENCE
4761,BIOGRAPHY
4762,CONTEMPORARY
4763,FANTASY
4764,MYSTERY
4765,PICTURE
4766,MYSTERY
4767,FANTASY
4768,CHAPTER
4769,EASY READER
4770,PICTURE
4771,PICTURE
4772,CHAPTER
4773,FAMILY & FRIENDSHIP
2835,INSTRUCTION RESOURCE DIVISION
4774,PICTURE
1911,CONTEMPORARY
4775,HISTORICAL FICTION
4776,PICTURE
4777,PICTURE
4778,PICTURE
4779,RELIGIOUS
4780,REFERENCE
4781,GRAPHIC NOVELS
4782,SCHOOL SUPPLIES
4783,PICTURE
4784,HISTORICAL FICTION
4785,ACTIVITY
4786,REFERENCE
4787,SPANISH
4788,EASY READER
4789,GRAPHIC NOVELS
4790,FAMILY & FRIENDSHIP
4791,FAMILY & FRIENDSHIP
4792,GRAPHIC NOVELS
4793,ACTIVITY
4794,GRAPHIC NOVELS
4795,FANTASY
4796,PICTURE
4797,ADVENTURE
4798,FANTASY
4799,CONTEMPORARY
4800,CONTEMPORARY
4801,BIOGRAPHY
4802,COOKBOOK
4803,REFERENCE
4804,PICTURE
4805,PICTURE
4806,GRAPHIC NOVELS
4807,GRAPHIC NOVELS
4808,PICTURE
4809,FANTASY
4810,PICTURE
4811,MYSTERY
4812,EASY READER
4813,GRAPHIC NOVELS
4814,PICTURE
4815,REFERENCE
4816,FANTASY
4817,CONTEMPORARY
4818,ADULT FICTION
4393,FANTASY
4819,ADVENTURE
4820,SPORTS
4821,PICTURE
4822,MYSTERY
4823,PICTURE
4824,FANTASY
4825,GRAPHIC NOVELS
4826,FANTASY
4827,ADULT FICTION
4828,REFERENCE
4829,HISTORICAL FICTION
4830,SPANISH
4831,HISTORY
4832,CHAPTER
4833,HISTORY
4834,EASY READER
4835,FANTASY
4836,PICTURE
4837,PICTURE
4838,FAMILY & FRIENDSHIP
4089,ADVENTURE
4839,PICTURE
4840,CHAPTER
4841,BIOGRAPHY
4842,SPORTS
4843,PICTURE
4844,PICTURE
4845,HISTORICAL FICTION
4846,MYSTERY
4847,MYSTERY
4848,SPORTS
4849,MYSTERY
4850,CHAPTER
4851,CHAPTER
4852,ADULT FICTION
4853,FANTASY
4854,PICTURE
4855,FAMILY & FRIENDSHIP
4856,HUMOR
4857,PICTURE
4858,MYSTERY
4859,SCIENCE
4860,HISTORICAL FICTION
4861,PICTURE
4862,PICTURE
4863,SCIENCE
4864,PICTURE
4865,CHAPTER
4866,ADULT FICTION
4867,HISTORICAL FICTION
4868,FANTASY
4869,FANTASY
4870,ACTIVITY
4871,MYSTERY
4872,HUMOR
4873,PICTURE
4874,CHAPTER
4875,PICTURE
4876,CONTEMPORARY
4877,ADULT FICTION
4878,FAMILY & FRIENDSHIP
4879,GRAPHIC NOVELS
4880,PICTURE
4881,MISCELLANEOUS (Non-Stock Items)
4882,SCIENCE
1200,PICTURE
4883,SCIENCE
4884,SCIENCE
4885,CHAPTER
4886,CHAPTER
4887,CHAPTER
4888,CHAPTER
4889,SCIENCE
4890,EASY READER
4891,EASY READER
4892,ADVENTURE
4893,CONTEMPORARY
4894,PICTURE
4895,CONTEMPORARY
4896,COOKBOOK
4897,PICTURE
4898,SCIENCE
828,CHAPTER
4899,SCIENCE
4900,FANTASY
4901,PICTURE
4902,FAMILY & FRIENDSHIP
4903,COOKBOOK
4904,FAMILY & FRIENDSHIP
4905,CHAPTER
4906,CHAPTER
4907,PICTURE
4908,EASY READER
4909,EASY READER
4910,FAMILY & FRIENDSHIP
4911,FANTASY
4912,MYSTERY
4913,HISTORICAL FICTION
4914,MYSTERY
4915,FANTASY
4916,GRAPHIC NOVELS
4917,EASY READER
4918,FAMILY & FRIENDSHIP
4919,CHAPTER
4920,ACTIVITY
4921,ADVENTURE
4922,SCIENCE
4923,POETRY
4924,SCIENCE
4925,CONTEMPORARY
4926,CHAPTER
4927,PICTURE
4928,CHAPTER
4929,SCIENCE
4930,EASY READER
4931,FAMILY & FRIENDSHIP
4932,CHAPTER
4933,MYSTERY
4934,PICTURE
4935,PICTURE
4936,FANTASY
4937,CHAPTER
4938,SPORTS
4939,PICTURE
4940,GRAPHIC NOVELS
4941,BIOGRAPHY
4942,GRAPHIC NOVELS
4943,BIOGRAPHY
4944,EASY READER
4945,COOKBOOK
4946,CHAPTER
4947,HISTORY
4948,FAMILY & FRIENDSHIP
4949,PICTURE
4950,MYSTERY
4951,PICTURE
4952,PICTURE
4953,RELIGIOUS
4954,CONTEMPORARY
4955,PICTURE
4956,PICTURE
4957,ADVENTURE
4958,FAMILY & FRIENDSHIP
4959,FAMILY & FRIENDSHIP
4960,FANTASY
4961,FANTASY
296,CHAPTER
4962,PICTURE
4963,HISTORICAL FICTION
4964,FAMILY & FRIENDSHIP
4965,POETRY
4966,FAMILY & FRIENDSHIP
4967,GRAPHIC NOVELS
4968,FANTASY
4969,FAMILY & FRIENDSHIP
4970,PICTURE
4971,FAMILY & FRIENDSHIP
4972,CONTEMPORARY
4973,FAMILY & FRIENDSHIP
4974,MYSTERY
4975,HISTORICAL FICTION
4976,EASY READER
4977,EASY READER
4978,MYSTERY
4979,HISTORICAL FICTION
4980,ADVENTURE
4981,CHAPTER
4982,CHAPTER
4983,CHAPTER
4984,PICTURE
4985,BIOGRAPHY
4986,ADVENTURE
4987,FAMILY & FRIENDSHIP
4988,ADULT NON FICTION
4989,PICTURE
898,PICTURE
4990,SCIENCE
4991,SPORTS
4992,PICTURE
4993,ACTIVITY
4994,PICTURE
4995,FAMILY & FRIENDSHIP
4996,ACTIVITY
4997,FANTASY
4998,PICTURE
44,INSTRUCTION RESOURCE DIVISION
4999,ACTIVITY
5000,CHAPTER
5001,CONTEMPORARY
5002,SCIENCE
5003,FANTASY
5004,GRAPHIC NOVELS
5005,FANTASY
5006,CONTEMPORARY
5007,SCIENCE
5008,SCIENCE
5009,GRAPHIC NOVELS
5010,FAMILY & FRIENDSHIP
5011,CHAPTER
5012,EASY READER
5013,EASY READER
5014,ADULT NON FICTION
5015,PICTURE
5016,CHAPTER
5017,PICTURE
5018,SPORTS
3245,ADVENTURE
5019,FAMILY & FRIENDSHIP
5020,ADVENTURE
5021,EASY READER
5022,SPORTS
5023,POETRY
5024,REFERENCE
5025,ACTIVITY
5026,RELIGIOUS
5027,GRAPHIC NOVELS
5028,EASY READER
5029,RELIGIOUS
5030,ACTIVITY
5031,COOKBOOK
5032,FANTASY
5033,SCIENCE
5034,HISTORY
5035,PICTURE
5036,PICTURE
5037,PICTURE
5038,PICTURE
5039,EASY READER
5040,FAMILY & FRIENDSHIP
5041,ADVENTURE
5042,HISTORY
5043,FANTASY
5044,EASY READER
5045,CONTEMPORARY
5046,COOKBOOK
5047,MYSTERY
5048,SCIENCE
2232,PICTURE
1572,PICTURE
5049,EASY READER
5050,ACQUISITION
5051,EASY READER
5052,ACTIVITY
1153,PICTURE
5053,BIOGRAPHY
5054,MYSTERY
5055,SPANISH
5056,PICTURE
5057,FANTASY
5058,REFERENCE
5059,CONTEMPORARY
5060,CHAPTER
5061,POSTERS
5062,MYSTERY
5063,BIOGRAPHY
5064,PICTURE
5065,PICTURE
5066,GRAPHIC NOVELS
5067,FAMILY & FRIENDSHIP
5068,MYSTERY
5069,MYSTERY
5070,EASY READER
5071,PICTURE
5072,HISTORICAL FICTION
5073,FANTASY
5074,FAMILY & FRIENDSHIP
5075,FAMILY & FRIENDSHIP
5076,FAMILY & FRIENDSHIP
5077,PICTURE
5078,PICTURE
5079,ADVENTURE
5080,ACTIVITY
5081,BIOGRAPHY
5082,FANTASY
5083,STATIONERY
5084,GRAPHIC NOVELS
5085,ACTIVITY
5086,ADVENTURE
824,PICTURE
5087,HISTORICAL FICTION
5088,STATIONERY
5089,SCIENCE
5090,EASY READER
5091,EASY READER
5092,EASY READER
5093,CHAPTER
5094,PICTURE
5095,PICTURE
5096,PICTURE
5097,FAMILY & FRIENDSHIP
5098,CHAPTER
5099,EASY READER
5100,PICTURE
5101,CHAPTER
5102,EASY READER
5103,FANTASY
5104,EASY READER
5105,SCIENCE
5106,HUMOR
5107,GRAPHIC NOVELS
5108,FAMILY & FRIENDSHIP
5109,INSTRUCTION RESOURCE DIVISION
5110,EASY READER
5111,REFERENCE
5112,SCIENCE
5113,SPORTS
5114,CHAPTER
5115,FAMILY & FRIENDSHIP
5116,CHAPTER
5117,PICTURE
5118,CHAPTER
5119,FANTASY
5120,FAMILY & FRIENDSHIP
5121,PICTURE
5122,FAMILY & FRIENDSHIP
5123,BIOGRAPHY
5124,HUMOR
5125,CHAPTER
5126,MYSTERY
5127,EASY READER
5128,PICTURE
5129,PICTURE
5130,EASY READER
5131,REFERENCE
5132,PICTURE
5133,PICTURE
5134,SCIENCE
5135,HISTORICAL FICTION
5136,PICTURE
5137,EASY READER
5138,FAMILY & FRIENDSHIP
5139,PICTURE
5140,PICTURE
5141,PICTURE
5142,SCIENCE
5143,EASY READER
5144,EASY READER
5145,EASY READER
5146,FANTASY
5147,BIOGRAPHY
5148,PICTURE
5149,PICTURE
1904,PICTURE
5150,COOKBOOK
5151,EASY READER
5152,EASY READER
5153,MYSTERY
5154,PICTURE
5155,COOKBOOK
5156,PICTURE
5157,CHAPTER
5158,CHAPTER
2998,FANTASY
5159,EASY READER
5160,MYSTERY
5161,GRAPHIC NOVELS
5162,CHAPTER
5163,MYSTERY
5164,EASY READER
5165,CHAPTER
1687,FANTASY
5166,MYSTERY
5167,CONTEMPORARY
5168,CHAPTER
5169,CHAPTER
5170,EASY READER
5171,ACTIVITY
5172,EASY READER
5173,FANTASY
3079,HUMOR
5174,COOKBOOK
5175,CHAPTER
5176,MYSTERY
5177,EASY READER
5178,CHAPTER
5179,PICTURE
5180,PICTURE
5181,PICTURE
5182,EASY READER
5183,BIOGRAPHY
5184,BIOGRAPHY
5185,FANTASY
5186,COOKBOOK
5187,SCIENCE
5188,ADVENTURE
5189,CONTEMPORARY
5190,PICTURE
5191,HISTORY
5192,FANTASY
5193,EASY READER
5194,SCIENCE
5195,ADULT FICTION
5196,ADVENTURE
5197,INSTRUCTION RESOURCE DIVISION
5198,ADULT FICTION
5199,CONTEMPORARY
5200,FANTASY
5201,EASY READER
2244,PICTURE
5202,PICTURE
5203,FAMILY & FRIENDSHIP
5204,PICTURE
5205,PICTURE
5206,CHAPTER
5207,CHAPTER
5208,FANTASY
5209,REFERENCE
5210,REFERENCE
5211,PICTURE
5212,ADULT FICTION
5213,FANTASY
5214,EASY READER
5215,PICTURE
5216,FANTASY
5217,REFERENCE
5218,EASY READER
5219,PICTURE
5220,CHAPTER
5221,FAMILY & FRIENDSHIP
5222,CHAPTER
5223,BIOGRAPHY
5224,EASY READER
5225,ACTIVITY
5226,PICTURE
5227,CHAPTER
5228,COOKBOOK
5229,BIOGRAPHY
5230,BIOGRAPHY
5231,REFERENCE
5232,PICTURE
5233,MYSTERY
5234,EASY READER
5235,HISTORICAL FICTION
5236,PICTURE
5237,EASY READER
5238,MYSTERY
5239,MYSTERY
5240,HISTORICAL FICTION
5241,PICTURE
5242,EASY READER
5243,CHAPTER
5244,CHAPTER
5245,CHAPTER
5246,EASY READER
5247,CHAPTER
5248,CHAPTER
5250,PICTURE
5251,ADVENTURE
5253,FAMILY & FRIENDSHIP
5254,EASY READER
5255,ADVENTURE
5256,PICTURE
5257,CHAPTER
5258,REFERENCE
5259,HUMOR
5260,HISTORICAL FICTION
5261,CHAPTER
5262,PICTURE
5263,PICTURE
5264,MYSTERY
5265,EASY READER
5266,INSTRUCTION RESOURCE DIVISION
5267,CHAPTER
5268,SPANISH
5269,CHAPTER
5270,REFERENCE
5271,FANTASY
5272,EASY READER
5273,SPANISH
5274,MYSTERY
5275,CONTEMPORARY
5276,FANTASY
158,FANTASY
5277,GRAPHIC NOVELS
5278,FANTASY
5279,PICTURE
5280,HISTORY
5281,GRAPHIC NOVELS
5282,FAMILY & FRIENDSHIP
5283,FANTASY
5284,PICTURE
5285,PICTURE
5286,ADVENTURE
5287,MYSTERY
5288,PICTURE
5289,FAMILY & FRIENDSHIP
5290,ACTIVITY
2926,ADVENTURE
5291,PICTURE
5292,GRAPHIC NOVELS
5293,PICTURE
5294,PICTURE
1285,HISTORICAL FICTION
5295,FAMILY & FRIENDSHIP
5296,FAMILY & FRIENDSHIP
5297,PICTURE
5298,ADVENTURE
5299,EASY READER
5300,EASY READER
5301,PICTURE
5302,BIOGRAPHY
5303,PICTURE
5304,PICTURE
5305,SCIENCE
5306,PICTURE
5307,CHAPTER
5308,PICTURE
5309,GRAPHIC NOVELS
5310,BIOGRAPHY
5311,FAMILY & FRIENDSHIP
5312,SCIENCE
5313,REFERENCE
5314,CHAPTER
5315,HISTORY
5316,PICTURE
5317,RELIGIOUS
5318,GRAPHIC NOVELS
5319,REFERENCE
5320,HISTORY
