ZIP_CODE,EDU_NO_HS,EDU_HS_SOME_COLLEGE,EDU_BACHELOR_DEG,EDU_GRADUATE_DEG,HHI_BAND
99682,0.04,0.82,0.12,0.02,"30,000 to 40,000"
83836,0.03,0.6,0.19,0.18,"40,000 to 50,000"
98244,0.0707070707070707,0.696969696969697,0.16161616161616163,0.0707070707070707,"60,000 to 70,000"
51342,0.08080808080808081,0.696969696969697,0.20202020202020202,0.020202020202020204,"40,000 to 50,000"
12210,0.08,0.49,0.27,0.16,"40,000 to 50,000"
61882,0.09,0.78,0.08,0.05,"50,000 to 60,000"
59311,0.2,0.67,0.12,0.01,"40,000 to 50,000"
72366,0.21,0.63,0.1,0.06,"20,000 to 30,000"
49887,0.11,0.76,0.1,0.03,"40,000 to 50,000"
26287,0.13,0.76,0.05,0.06,"30,000 to 40,000"
41314,0.3,0.54,0.07,0.09,"20,000 to 30,000"
35988,0.15,0.69,0.1,0.06,"40,000 to 50,000"
30296,0.12,0.66,0.15,0.07,"50,000 to 60,000"
62436,0.1485148514851485,0.7029702970297029,0.0594059405940594,0.0891089108910891,"40,000 to 50,000"
61536,0.06,0.76,0.12,0.06,"60,000 to 70,000"
46034,0.0594059405940594,0.6435643564356436,0.18811881188118812,0.10891089108910891,"70,000 to 80,000"
48631,0.08080808080808081,0.7171717171717171,0.16161616161616163,0.04040404040404041,"40,000 to 50,000"
55401,0.04,0.22,0.42,0.32,"90,000 to 100,00"
63339,0.31313131313131315,0.6262626262626263,0.020202020202020204,0.04040404040404041,"30,000 to 40,000"
43210,0.0,0.14,0.29,0.57,"10,000 to 20,000"
45209,0.050505050505050504,0.31313131313131315,0.3939393939393939,0.24242424242424243,"60,000 to 70,000"
53718,0.050505050505050504,0.43434343434343436,0.36363636363636365,0.15151515151515152,"70,000 to 80,000"
53808,0.05,0.81,0.12,0.02,"50,000 to 60,000"
12903,0.07,0.51,0.22,0.2,"50,000 to 60,000"
14604,0.2,0.49,0.14,0.17,"10,000 to 20,000"
11549,0.0,0.28,0.35,0.37,
13206,0.13131313131313133,0.6161616161616161,0.16161616161616163,0.09090909090909091,"30,000 to 40,000"
12790,0.11,0.63,0.17,0.09,"60,000 to 70,000"
15065,0.0594059405940594,0.7029702970297029,0.16831683168316833,0.06930693069306931,"50,000 to 60,000"
19043,0.09090909090909091,0.7070707070707071,0.1414141414141414,0.06060606060606061,"60,000 to 70,000"
16401,0.16,0.76,0.06,0.02,"50,000 to 60,000"
18824,0.10101010101010101,0.7272727272727273,0.10101010101010101,0.0707070707070707,"50,000 to 60,000"
20896,0.009900990099009901,0.15841584158415842,0.297029702970297,0.5346534653465347,"Over 100,000"
29070,0.17,0.66,0.12,0.05,"50,000 to 60,000"
75251,0.01,0.44,0.33,0.22,"50,000 to 60,000"
24901,0.11,0.53,0.2,0.16,"40,000 to 50,000"
91502,0.19,0.5,0.25,0.06,"40,000 to 50,000"
94939,0.020202020202020204,0.25252525252525254,0.40404040404040403,0.32323232323232326,"90,000 to 100,00"
94304,0.03,0.16,0.26,0.55,"Over 100,000"
88101,0.17,0.63,0.13,0.07,"40,000 to 50,000"
52052,0.09,0.74,0.14,0.03,"40,000 to 50,000"
50529,0.1,0.81,0.07,0.02,"40,000 to 50,000"
51458,0.0707070707070707,0.696969696969697,0.16161616161616163,0.0707070707070707,"50,000 to 60,000"
50055,0.04,0.82,0.09,0.05,"60,000 to 70,000"
50424,0.07,0.67,0.21,0.05,"50,000 to 60,000"
62567,0.07,0.75,0.13,0.05,"50,000 to 60,000"
60921,0.17,0.73,0.06,0.04,"30,000 to 40,000"
47024,0.25,0.72,0.02,0.01,"50,000 to 60,000"
67333,0.11,0.71,0.13,0.05,"40,000 to 50,000"
67548,0.09900990099009901,0.6831683168316832,0.13861386138613863,0.07920792079207921,"30,000 to 40,000"
67016,0.13,0.71,0.12,0.04,"60,000 to 70,000"
49288,0.14,0.74,0.1,0.02,"40,000 to 50,000"
48725,0.13,0.73,0.08,0.06,"30,000 to 40,000"
49012,0.06,0.59,0.23,0.12,"60,000 to 70,000"
56437,0.13,0.73,0.11,0.03,"40,000 to 50,000"
65661,0.1,0.76,0.09,0.05,"30,000 to 40,000"
65655,0.18181818181818182,0.696969696969697,0.050505050505050504,0.0707070707070707,"30,000 to 40,000"
63967,0.25,0.68,0.06,0.01,"40,000 to 50,000"
68322,0.05,0.65,0.17,0.13,"50,000 to 60,000"
44846,0.04,0.67,0.12,0.17,"70,000 to 80,000"
44690,0.27,0.73,0.0,0.0,
44470,0.11,0.72,0.1,0.07,"50,000 to 60,000"
45786,0.1,0.78,0.08,0.04,"60,000 to 70,000"
57363,0.05,0.73,0.2,0.02,"50,000 to 60,000"
53091,0.09,0.8,0.08,0.03,"60,000 to 70,000"
53919,0.08,0.75,0.13,0.04,"60,000 to 70,000"
54740,0.08,0.76,0.11,0.05,"50,000 to 60,000"
53069,0.05,0.41,0.44,0.1,"Over 100,000"
01012,0.06,0.56,0.2,0.18,"70,000 to 80,000"
01536,0.04,0.47,0.27,0.22,"Over 100,000"
04008,0.03,0.65,0.22,0.1,"70,000 to 80,000"
04548,0.04,0.47,0.27,0.22,"60,000 to 70,000"
14809,0.08,0.76,0.1,0.06,"40,000 to 50,000"
11942,0.04,0.57,0.19,0.2,"80,000 to 90,000"
15003,0.0707070707070707,0.7171717171717171,0.15151515151515152,0.06060606060606061,"40,000 to 50,000"
18510,0.17,0.53,0.19,0.11,"30,000 to 40,000"
19122,0.22772277227722773,0.5247524752475248,0.1782178217821782,0.06930693069306931,"30,000 to 40,000"
05255,0.1,0.5,0.24,0.16,"40,000 to 50,000"
35984,0.1,0.55,0.25,0.1,"30,000 to 40,000"
36610,0.22,0.69,0.07,0.02,"20,000 to 30,000"
31643,0.2079207920792079,0.6534653465346535,0.0891089108910891,0.04950495049504951,"30,000 to 40,000"
31804,0.08080808080808081,0.6868686868686869,0.13131313131313133,0.10101010101010101,"80,000 to 90,000"
42081,0.3069306930693069,0.5841584158415841,0.07920792079207921,0.0297029702970297,"30,000 to 40,000"
70531,0.23,0.7,0.07,0.0,"30,000 to 40,000"
20764,0.10101010101010101,0.696969696969697,0.10101010101010101,0.10101010101010101,"90,000 to 100,00"
27864,0.2222222222222222,0.6767676767676768,0.08080808080808081,0.020202020202020204,"30,000 to 40,000"
27882,0.20202020202020202,0.6262626262626263,0.12121212121212122,0.050505050505050504,"40,000 to 50,000"
73932,0.16,0.64,0.16,0.04,"50,000 to 60,000"
29909,0.02,0.49,0.27,0.22,"60,000 to 70,000"
29130,0.1717171717171717,0.6262626262626263,0.1414141414141414,0.06060606060606061,"40,000 to 50,000"
29033,0.09900990099009901,0.594059405940594,0.19801980198019803,0.10891089108910891,"40,000 to 50,000"
29112,0.24752475247524752,0.6336633663366337,0.06930693069306931,0.04950495049504951,"20,000 to 30,000"
29125,0.26,0.61,0.07,0.06,"30,000 to 40,000"
37085,0.10891089108910891,0.6831683168316832,0.16831683168316833,0.039603960396039604,"50,000 to 60,000"
75231,0.24752475247524752,0.44554455445544555,0.2079207920792079,0.09900990099009901,"30,000 to 40,000"
78828,0.07920792079207921,0.8712871287128713,0.04950495049504951,0.0,
79227,0.22,0.61,0.13,0.04,"40,000 to 50,000"
76520,0.2,0.65,0.11,0.04,"40,000 to 50,000"
78873,0.25252525252525254,0.5656565656565656,0.1111111111111111,0.0707070707070707,"30,000 to 40,000"
24445,0.22,0.68,0.07,0.03,"40,000 to 50,000"
22060,0.02,0.5,0.25,0.23,"70,000 to 80,000"
23851,0.18,0.59,0.14,0.09,"40,000 to 50,000"
24084,0.12,0.69,0.13,0.06,"50,000 to 60,000"
24311,0.13,0.81,0.02,0.04,"30,000 to 40,000"
25009,0.33,0.65,0.02,0.0,"30,000 to 40,000"
25521,0.21212121212121213,0.7474747474747475,0.04040404040404041,0.0,"40,000 to 50,000"
26059,0.09,0.66,0.15,0.1,"60,000 to 70,000"
26206,0.18811881188118812,0.7425742574257426,0.009900990099009901,0.0594059405940594,"20,000 to 30,000"
85920,0.009900990099009901,0.6138613861386139,0.25742574257425743,0.1188118811881188,"70,000 to 80,000"
86512,0.27,0.68,0.04,0.01,"20,000 to 30,000"
93513,0.1111111111111111,0.7070707070707071,0.09090909090909091,0.09090909090909091,"50,000 to 60,000"
95638,0.12121212121212122,0.6060606060606061,0.1919191919191919,0.08080808080808081,"80,000 to 90,000"
92339,0.01,0.59,0.24,0.16,"60,000 to 70,000"
93453,0.07,0.71,0.14,0.08,"50,000 to 60,000"
93271,0.03,0.54,0.25,0.18,"60,000 to 70,000"
83657,0.16,0.75,0.09,0.0,"30,000 to 40,000"
59353,0.15841584158415842,0.6138613861386139,0.19801980198019803,0.0297029702970297,"40,000 to 50,000"
87557,0.14,0.57,0.16,0.13,"30,000 to 40,000"
88418,0.13131313131313133,0.7575757575757576,0.09090909090909091,0.020202020202020204,"40,000 to 50,000"
88415,0.25,0.62,0.08,0.05,"30,000 to 40,000"
97370,0.05,0.52,0.25,0.18,"60,000 to 70,000"
84028,0.0,0.8181818181818182,0.16161616161616163,0.020202020202020204,"40,000 to 50,000"
98331,0.13131313131313133,0.7272727272727273,0.12121212121212122,0.020202020202020204,"30,000 to 40,000"
99025,0.06,0.69,0.17,0.08,"60,000 to 70,000"
30527,0.12,0.65,0.15,0.08,"60,000 to 70,000"
76354,0.1188118811881188,0.693069306930693,0.12871287128712872,0.0594059405940594,"50,000 to 60,000"
95663,0.04,0.63,0.2,0.13,"Over 100,000"
67342,0.06060606060606061,0.6767676767676768,0.20202020202020202,0.06060606060606061,"50,000 to 60,000"
48618,0.11,0.74,0.1,0.05,"40,000 to 50,000"
63349,0.13,0.72,0.09,0.06,"50,000 to 60,000"
68710,0.04040404040404041,0.8080808080808081,0.09090909090909091,0.06060606060606061,"50,000 to 60,000"
35073,0.17,0.76,0.05,0.02,"40,000 to 50,000"
28080,0.2,0.67,0.1,0.03,"40,000 to 50,000"
74454,0.16,0.64,0.15,0.05,"50,000 to 60,000"
37410,0.31,0.66,0.01,0.02,"10,000 to 20,000"
23430,0.12121212121212122,0.5757575757575758,0.18181818181818182,0.12121212121212122,"70,000 to 80,000"
24224,0.26,0.64,0.08,0.02,"30,000 to 40,000"
26588,0.09,0.73,0.11,0.07,"50,000 to 60,000"
95841,0.0891089108910891,0.693069306930693,0.1485148514851485,0.06930693069306931,"40,000 to 50,000"
54437,0.22,0.65,0.09,0.04,"50,000 to 60,000"
04757,0.07,0.68,0.18,0.07,"50,000 to 60,000"
36784,0.22,0.62,0.1,0.06,"30,000 to 40,000"
61337,0.09090909090909091,0.8383838383838383,0.030303030303030304,0.04040404040404041,"40,000 to 50,000"
46186,0.08,0.77,0.1,0.05,"70,000 to 80,000"
67446,0.01,0.72,0.23,0.04,"60,000 to 70,000"
48217,0.22,0.66,0.1,0.02,"20,000 to 30,000"
53137,0.04,0.72,0.19,0.05,"70,000 to 80,000"
53968,0.11,0.76,0.08,0.05,"40,000 to 50,000"
02675,0.03,0.51,0.27,0.19,"60,000 to 70,000"
14514,0.0594059405940594,0.5445544554455446,0.21782178217821782,0.1782178217821782,"60,000 to 70,000"
17030,0.21,0.69,0.08,0.02,"50,000 to 60,000"
05850,0.2727272727272727,0.494949494949495,0.13131313131313133,0.10101010101010101,"60,000 to 70,000"
35211,0.15151515151515152,0.6262626262626263,0.1414141414141414,0.08080808080808081,"30,000 to 40,000"
72715,0.06,0.61,0.21,0.12,"50,000 to 60,000"
42453,0.27722772277227725,0.6831683168316832,0.039603960396039604,0.0,"30,000 to 40,000"
21057,0.039603960396039604,0.4158415841584158,0.25742574257425743,0.2871287128712871,"Over 100,000"
29659,0.14,0.84,0.02,0.0,"20,000 to 30,000"
38459,0.06930693069306931,0.7227722772277227,0.18811881188118812,0.019801980198019802,"60,000 to 70,000"
75254,0.17,0.43,0.26,0.14,"40,000 to 50,000"
22844,0.19,0.59,0.12,0.1,"50,000 to 60,000"
26456,0.24,0.62,0.1,0.04,"40,000 to 50,000"
92278,0.0,0.8484848484848485,0.1111111111111111,0.04040404040404041,"50,000 to 60,000"
50510,0.05,0.69,0.22,0.04,"50,000 to 60,000"
50597,0.03,0.78,0.16,0.03,"40,000 to 50,000"
62330,0.07,0.75,0.12,0.06,"40,000 to 50,000"
61334,0.08080808080808081,0.7373737373737373,0.13131313131313133,0.050505050505050504,"60,000 to 70,000"
66839,0.07,0.72,0.16,0.05,"60,000 to 70,000"
66544,0.0891089108910891,0.5841584158415841,0.2871287128712871,0.039603960396039604,"40,000 to 50,000"
66937,0.050505050505050504,0.7676767676767676,0.16161616161616163,0.020202020202020204,"40,000 to 50,000"
58752,0.05,0.75,0.16,0.04,"70,000 to 80,000"
58329,0.15841584158415842,0.6831683168316832,0.09900990099009901,0.0594059405940594,"30,000 to 40,000"
69154,0.07,0.68,0.19,0.06,"40,000 to 50,000"
68714,0.06,0.75,0.14,0.05,"50,000 to 60,000"
54137,0.07,0.76,0.14,0.03,"50,000 to 60,000"
04676,0.04,0.53,0.3,0.13,"40,000 to 50,000"
03280,0.06,0.72,0.15,0.07,"70,000 to 80,000"
13803,0.1,0.78,0.09,0.03,"50,000 to 60,000"
72852,0.54,0.46,0.0,0.0,"10,000 to 20,000"
33315,0.10891089108910891,0.5346534653465347,0.2376237623762376,0.1188118811881188,"50,000 to 60,000"
34482,0.19801980198019803,0.6534653465346535,0.09900990099009901,0.04950495049504951,"30,000 to 40,000"
71243,0.23,0.42,0.15,0.2,"50,000 to 60,000"
21722,0.17,0.66,0.09,0.08,"60,000 to 70,000"
73139,0.15151515151515152,0.7272727272727273,0.08080808080808081,0.04040404040404041,"40,000 to 50,000"
37016,0.03,0.86,0.07,0.04,"60,000 to 70,000"
78204,0.23,0.56,0.14,0.07,"40,000 to 50,000"
79359,0.35,0.58,0.06,0.01,"40,000 to 50,000"
79062,0.15,0.55,0.22,0.08,"60,000 to 70,000"
23882,0.2,0.61,0.11,0.08,"40,000 to 50,000"
26585,0.16,0.81,0.0,0.03,"40,000 to 50,000"
81132,0.18,0.6,0.15,0.07,"30,000 to 40,000"
83622,0.04,0.64,0.22,0.1,"40,000 to 50,000"
97444,0.08,0.69,0.12,0.11,"40,000 to 50,000"
97119,0.11,0.66,0.16,0.07,"70,000 to 80,000"
99118,0.07920792079207921,0.7128712871287128,0.12871287128712872,0.07920792079207921,"40,000 to 50,000"
82730,0.05,0.71,0.16,0.08,"60,000 to 70,000"
58033,0.05,0.81,0.1,0.04,"70,000 to 80,000"
44653,0.14,0.77,0.07,0.02,"40,000 to 50,000"
12150,0.22,0.58,0.19,0.01,"60,000 to 70,000"
57563,0.09,0.51,0.28,0.12,"20,000 to 30,000"
59089,0.16831683168316833,0.6831683168316832,0.0891089108910891,0.0594059405940594,"40,000 to 50,000"
99143,0.07,0.64,0.22,0.07,"40,000 to 50,000"
03745,0.050505050505050504,0.5151515151515151,0.24242424242424243,0.1919191919191919,"70,000 to 80,000"
62083,0.0,0.76,0.24,0.0,"50,000 to 60,000"
56288,0.04,0.64,0.21,0.11,"70,000 to 80,000"
55338,0.07,0.75,0.15,0.03,"60,000 to 70,000"
01080,0.09,0.74,0.13,0.04,"40,000 to 50,000"
04422,0.06930693069306931,0.8118811881188119,0.06930693069306931,0.04950495049504951,"50,000 to 60,000"
14613,0.21,0.66,0.08,0.05,"30,000 to 40,000"
17023,0.13,0.72,0.1,0.05,"50,000 to 60,000"
18035,0.19,0.41,0.09,0.31,
15935,0.06,0.8,0.06,0.08,"50,000 to 60,000"
30137,0.20202020202020202,0.6464646464646465,0.10101010101010101,0.050505050505050504,"40,000 to 50,000"
21250,0.0,0.89,0.11,0.0,
20899,0.0,0.7373737373737373,0.18181818181818182,0.08080808080808081,"20,000 to 30,000"
20620,0.18,0.65,0.1,0.07,"70,000 to 80,000"
27843,0.39,0.51,0.09,0.01,"30,000 to 40,000"
99921,0.09900990099009901,0.6633663366336634,0.1485148514851485,0.0891089108910891,"50,000 to 60,000"
95619,0.20202020202020202,0.6464646464646465,0.13131313131313133,0.020202020202020204,"60,000 to 70,000"
97622,0.11,0.78,0.08,0.03,"40,000 to 50,000"
50250,0.07,0.77,0.11,0.05,"50,000 to 60,000"
67208,0.08,0.56,0.22,0.14,"40,000 to 50,000"
49817,0.09,0.71,0.12,0.08,"40,000 to 50,000"
56630,0.09,0.77,0.1,0.04,"40,000 to 50,000"
64656,0.14,0.76,0.07,0.03,"40,000 to 50,000"
69129,0.09900990099009901,0.7029702970297029,0.12871287128712872,0.06930693069306931,"50,000 to 60,000"
06237,0.04,0.53,0.27,0.16,"Over 100,000"
01378,0.11,0.56,0.22,0.11,"50,000 to 60,000"
04411,0.06,0.73,0.12,0.09,"50,000 to 60,000"
04087,0.10101010101010101,0.7171717171717171,0.13131313131313133,0.050505050505050504,"50,000 to 60,000"
13730,0.1,0.75,0.09,0.06,"50,000 to 60,000"
05825,0.02,0.94,0.04,0.0,"30,000 to 40,000"
05037,0.01,0.36,0.32,0.31,"70,000 to 80,000"
36091,0.11,0.73,0.09,0.07,"40,000 to 50,000"
72863,0.09,0.76,0.11,0.04,"40,000 to 50,000"
32063,0.1485148514851485,0.693069306930693,0.09900990099009901,0.0594059405940594,"60,000 to 70,000"
42413,0.1188118811881188,0.6732673267326733,0.09900990099009901,0.10891089108910891,"60,000 to 70,000"
70466,0.22,0.62,0.14,0.02,"40,000 to 50,000"
21856,0.11,0.69,0.14,0.06,"40,000 to 50,000"
27326,0.2,0.69,0.07,0.04,"40,000 to 50,000"
28606,0.1782178217821782,0.7425742574257426,0.019801980198019802,0.0594059405940594,"20,000 to 30,000"
73059,0.12,0.72,0.13,0.03,"50,000 to 60,000"
74469,0.14,0.68,0.13,0.05,"40,000 to 50,000"
29853,0.19801980198019803,0.693069306930693,0.07920792079207921,0.0297029702970297,"30,000 to 40,000"
29545,0.23232323232323232,0.6363636363636364,0.1111111111111111,0.020202020202020204,"30,000 to 40,000"
38330,0.15,0.69,0.1,0.06,"30,000 to 40,000"
75780,0.59,0.41,0.0,0.0,"50,000 to 60,000"
78164,0.22,0.63,0.09,0.06,"30,000 to 40,000"
23707,0.16,0.66,0.12,0.06,"40,000 to 50,000"
23457,0.09,0.66,0.13,0.12,"80,000 to 90,000"
99678,0.23,0.71,0.04,0.02,"30,000 to 40,000"
86544,0.28,0.66,0.04,0.02,"20,000 to 30,000"
95570,0.03,0.41,0.31,0.25,"50,000 to 60,000"
80466,0.04,0.39,0.38,0.19,"60,000 to 70,000"
87522,0.08,0.77,0.09,0.06,"20,000 to 30,000"
97843,0.06930693069306931,0.7029702970297029,0.16831683168316833,0.0594059405940594,"60,000 to 70,000"
97351,0.15841584158415842,0.6336633663366337,0.13861386138613863,0.06930693069306931,"40,000 to 50,000"
98650,0.030303030303030304,0.46464646464646464,0.31313131313131315,0.1919191919191919,"60,000 to 70,000"
99134,0.050505050505050504,0.6666666666666666,0.1717171717171717,0.1111111111111111,"30,000 to 40,000"
99033,0.0891089108910891,0.6633663366336634,0.15841584158415842,0.0891089108910891,"50,000 to 60,000"
56171,0.07,0.78,0.11,0.04,"50,000 to 60,000"
04051,0.039603960396039604,0.6831683168316832,0.16831683168316833,0.10891089108910891,"50,000 to 60,000"
12093,0.1717171717171717,0.6565656565656566,0.09090909090909091,0.08080808080808081,"50,000 to 60,000"
73029,0.13,0.69,0.14,0.04,"40,000 to 50,000"
37714,0.2222222222222222,0.6565656565656566,0.09090909090909091,0.030303030303030304,"40,000 to 50,000"
75972,0.23,0.64,0.09,0.04,"30,000 to 40,000"
76905,0.16831683168316833,0.6237623762376238,0.13861386138613863,0.06930693069306931,"60,000 to 70,000"
15961,0.13,0.74,0.09,0.04,"40,000 to 50,000"
35079,0.15,0.74,0.07,0.04,"50,000 to 60,000"
56131,0.13,0.71,0.11,0.05,"50,000 to 60,000"
13030,0.07920792079207921,0.7524752475247525,0.0891089108910891,0.07920792079207921,"60,000 to 70,000"
29541,0.2,0.69,0.08,0.03,"40,000 to 50,000"
24818,0.38,0.57,0.05,0.0,"20,000 to 30,000"
59834,0.03,0.69,0.2,0.08,"60,000 to 70,000"
58538,0.15,0.66,0.13,0.06,"40,000 to 50,000"
77703,0.23,0.7,0.06,0.01,"20,000 to 30,000"
25064,0.07920792079207921,0.6732673267326733,0.1485148514851485,0.09900990099009901,"40,000 to 50,000"
67522,0.03,0.66,0.21,0.1,"50,000 to 60,000"
64728,0.13,0.76,0.09,0.02,"50,000 to 60,000"
68840,0.18,0.65,0.12,0.05,"50,000 to 60,000"
68622,0.02,0.71,0.18,0.09,"50,000 to 60,000"
05354,0.08,0.64,0.18,0.1,"60,000 to 70,000"
74062,0.13,0.63,0.17,0.07,"40,000 to 50,000"
29927,0.3,0.57,0.09,0.04,"40,000 to 50,000"
86436,0.21782178217821782,0.6534653465346535,0.04950495049504951,0.07920792079207921,"20,000 to 30,000"
55340,0.04040404040404041,0.45454545454545453,0.31313131313131315,0.1919191919191919,"Over 100,000"
68955,0.03,0.7,0.18,0.09,"60,000 to 70,000"
44251,0.03,0.56,0.24,0.17,"80,000 to 90,000"
20724,0.09,0.49,0.21,0.21,"90,000 to 100,00"
23146,0.06060606060606061,0.494949494949495,0.29292929292929293,0.15151515151515152,"Over 100,000"
97467,0.12,0.76,0.08,0.04,"30,000 to 40,000"
52777,0.09,0.8,0.08,0.03,"50,000 to 60,000"
51016,0.12,0.73,0.13,0.02,"40,000 to 50,000"
66526,0.06,0.77,0.15,0.02,"30,000 to 40,000"
43211,0.25,0.67,0.07,0.01,"20,000 to 30,000"
54610,0.04950495049504951,0.7524752475247525,0.12871287128712872,0.06930693069306931,"50,000 to 60,000"
04772,0.15841584158415842,0.6633663366336634,0.09900990099009901,0.07920792079207921,"30,000 to 40,000"
04653,0.07,0.72,0.13,0.08,"40,000 to 50,000"
14778,,,,,
00739,0.24,0.53,0.16,0.07,"20,000 to 30,000"
85620,0.29,0.61,0.07,0.03,"20,000 to 30,000"
86033,0.19,0.68,0.08,0.05,"20,000 to 30,000"
37810,0.14,0.75,0.06,0.05,"30,000 to 40,000"
67009,0.13131313131313133,0.696969696969697,0.12121212121212122,0.050505050505050504,"40,000 to 50,000"
06232,0.039603960396039604,0.5247524752475248,0.24752475247524752,0.18811881188118812,"Over 100,000"
67560,0.1,0.66,0.19,0.05,"50,000 to 60,000"
70767,0.1919191919191919,0.6161616161616161,0.13131313131313133,0.06060606060606061,"50,000 to 60,000"
99348,0.28,0.65,0.06,0.01,"40,000 to 50,000"
52069,0.1,0.75,0.12,0.03,"50,000 to 60,000"
20711,0.12121212121212122,0.6565656565656566,0.15151515151515152,0.0707070707070707,"70,000 to 80,000"
68815,0.05,0.72,0.19,0.04,"30,000 to 40,000"
03253,0.0594059405940594,0.504950495049505,0.26732673267326734,0.16831683168316833,"60,000 to 70,000"
07662,0.08,0.57,0.24,0.11,"70,000 to 80,000"
28411,0.04950495049504951,0.5148514851485149,0.27722772277227725,0.15841584158415842,"70,000 to 80,000"
37356,0.15,0.61,0.16,0.08,"40,000 to 50,000"
24435,0.010101010101010102,0.6666666666666666,0.21212121212121213,0.1111111111111111,"70,000 to 80,000"
92283,0.27,0.63,0.07,0.03,"20,000 to 30,000"
67831,0.06,0.6,0.26,0.08,"40,000 to 50,000"
48356,0.05,0.66,0.19,0.1,"70,000 to 80,000"
54205,0.07,0.78,0.11,0.04,"60,000 to 70,000"
02462,0.020202020202020204,0.1919191919191919,0.29292929292929293,0.494949494949495,"Over 100,000"
04555,0.05,0.63,0.16,0.16,"50,000 to 60,000"
17058,0.22,0.62,0.12,0.04,"40,000 to 50,000"
75762,0.06,0.54,0.28,0.12,"70,000 to 80,000"
24315,0.14,0.74,0.1,0.02,"40,000 to 50,000"
90013,0.1782178217821782,0.44554455445544555,0.26732673267326734,0.10891089108910891,"20,000 to 30,000"
47963,0.1485148514851485,0.693069306930693,0.1188118811881188,0.039603960396039604,"40,000 to 50,000"
07421,0.08080808080808081,0.6262626262626263,0.20202020202020202,0.09090909090909091,"90,000 to 100,00"
13155,0.1,0.69,0.12,0.09,"50,000 to 60,000"
12861,0.04040404040404041,0.7474747474747475,0.10101010101010101,0.1111111111111111,"50,000 to 60,000"
22734,0.22,0.62,0.12,0.04,"60,000 to 70,000"
99744,0.02,0.63,0.23,0.12,"90,000 to 100,00"
98376,0.04950495049504951,0.6633663366336634,0.16831683168316833,0.1188118811881188,"40,000 to 50,000"
62347,0.07,0.71,0.15,0.07,"60,000 to 70,000"
61049,0.12871287128712872,0.6435643564356436,0.12871287128712872,0.09900990099009901,"60,000 to 70,000"
05355,0.11,0.59,0.19,0.11,"40,000 to 50,000"
21797,0.06060606060606061,0.5252525252525253,0.23232323232323232,0.18181818181818182,"Over 100,000"
95951,0.49,0.42,0.07,0.02,"40,000 to 50,000"
89425,0.49,0.51,0.0,0.0,"40,000 to 50,000"
51554,0.11,0.62,0.13,0.14,"60,000 to 70,000"
48933,0.09900990099009901,0.5148514851485149,0.2376237623762376,0.1485148514851485,"10,000 to 20,000"
56671,0.3,0.63,0.07,0.0,"30,000 to 40,000"
56318,0.09,0.72,0.13,0.06,"60,000 to 70,000"
63112,0.15,0.51,0.18,0.16,"30,000 to 40,000"
57564,0.05,0.71,0.2,0.04,"60,000 to 70,000"
57038,0.07920792079207921,0.5841584158415841,0.18811881188118812,0.1485148514851485,"70,000 to 80,000"
14905,0.06,0.5,0.21,0.23,"50,000 to 60,000"
14227,0.09090909090909091,0.7070707070707071,0.13131313131313133,0.0707070707070707,"50,000 to 60,000"
12791,0.019801980198019802,0.7128712871287128,0.0891089108910891,0.1782178217821782,"70,000 to 80,000"
19132,0.2,0.72,0.06,0.02,"10,000 to 20,000"
15613,0.0891089108910891,0.7128712871287128,0.12871287128712872,0.06930693069306931,"50,000 to 60,000"
20754,0.07,0.59,0.22,0.12,"Over 100,000"
21904,0.17,0.64,0.12,0.07,"80,000 to 90,000"
22973,0.21782178217821782,0.594059405940594,0.1188118811881188,0.06930693069306931,"40,000 to 50,000"
23917,0.19801980198019803,0.5346534653465347,0.15841584158415842,0.10891089108910891,"40,000 to 50,000"
96747,0.2,0.7,0.1,0.0,"60,000 to 70,000"
50660,0.03,0.8,0.14,0.03,"60,000 to 70,000"
61740,0.06930693069306931,0.7623762376237624,0.10891089108910891,0.0594059405940594,"50,000 to 60,000"
47855,0.24242424242424243,0.7272727272727273,0.030303030303030304,0.0,"30,000 to 40,000"
67669,0.09,0.64,0.16,0.11,"40,000 to 50,000"
58351,0.08080808080808081,0.5858585858585859,0.2727272727272727,0.06060606060606061,"60,000 to 70,000"
06242,0.04040404040404041,0.6464646464646465,0.16161616161616163,0.15151515151515152,"80,000 to 90,000"
04088,0.10891089108910891,0.7326732673267327,0.07920792079207921,0.07920792079207921,"40,000 to 50,000"
04469,0.0,0.7474747474747475,0.24242424242424243,0.010101010101010102,
04490,0.07,0.8,0.12,0.01,"40,000 to 50,000"
07522,0.297029702970297,0.5841584158415841,0.0891089108910891,0.0297029702970297,"30,000 to 40,000"
07827,0.07,0.74,0.11,0.08,"60,000 to 70,000"
13320,0.09090909090909091,0.6161616161616161,0.15151515151515152,0.1414141414141414,"50,000 to 60,000"
00794,0.3,0.53,0.13,0.04,"10,000 to 20,000"
42461,0.2871287128712871,0.6831683168316832,0.009900990099009901,0.019801980198019802,"20,000 to 30,000"
71336,0.22,0.6,0.15,0.03,"40,000 to 50,000"
71449,0.13131313131313133,0.696969696969697,0.1111111111111111,0.06060606060606061,"40,000 to 50,000"
21822,0.26,0.51,0.08,0.15,"40,000 to 50,000"
28623,0.27,0.63,0.06,0.04,"40,000 to 50,000"
73933,0.1414141414141414,0.6464646464646465,0.1717171717171717,0.04040404040404041,"40,000 to 50,000"
